0x8000380	AgbMain
0x80CA730	sub_80B7660
0x80CA740	sub_80B7670
0x80CA750	sub_80B7680
0x80CA768	sub_80B7698
0x80CA7B0	sub_80B76E0
0x80CA7FC	sub_80B772C
0x80CA810	sub_80B7740
0x80CA834	nullsub_20
0x80CA838	sub_80B7768
0x80CA864	sub_80B7794
0x80CA8C8	sub_80B77F8
0x80CA908	sub_80B7838
0x80CA914	sub_80B7844
0x80CA920	sub_80B7850
0x80CA92C	sub_80B785C
0x80CA978	sub_80B78A8
0x80CA9C4	nullsub_61
0x80CA9C8	sub_80B78F8
0x80CA9F0	nullsub_62
0x80CA9F4	sub_80B7924
0x80CAA30	sub_80B7960
0x80CAA78	IsEnoughMoney
0x80CAA88	sub_80B79B8
0x80CAAB0	sub_80B79E0
0x80CAAC8	sub_80B79F8
0x80CAB64	sub_80B7A94
0x80CABBC	sub_80B7AEC
0x80CABF0	sub_80B7B34
0x80CACA8	sub_80B7BEC
0x80CACD0	sub_80B7C14
0x80CAD54	RemoveMoneyLabelObject
0x80CADA4	sub_80B7CE8
0x80CADC8	sub_80B7D0C
0x80CADE0	AreMovesContestCombo
0x80CAE48	ContestEffect_00
0x80CAE4C	ContestEffect_01
0x80CAE78	ContestEffect_02
0x80CAEA4	ContestEffect_03
0x80CAEF0	ContestEffect_04
0x80CAF18	ContestEffect_05
0x80CAF44	ContestEffect_06
0x80CAF6C	ContestEffect_07
0x80CAF98	ContestEffect_08
0x80CAFF8	ContestEffect_09
0x80CB05C	ContestEffect_14
0x80CB090	ContestEffect_15
0x80CB12C	ContestEffect_16
0x80CB1C8	ContestEffect_17
0x80CB260	ContestEffect_18
0x80CB290	ContestEffect_19
0x80CB2CC	ContestEffect_20
0x80CB2E8	ContestEffect_21
0x80CB304	ContestEffect_22
0x80CB320	ContestEffect_23
0x80CB33C	ContestEffect_24
0x80CB358	ContestEffect_25
0x80CB3CC	ContestEffect_26
0x80CB5B4	ContestEffect_27
0x80CB640	ContestEffect_28
0x80CB6B4	ContestEffect_29
0x80CB708	ContestEffect_30
0x80CB75C	ContestEffect_31
0x80CB7FC	ContestEffect_32
0x80CB874	ContestEffect_33
0x80CB8EC	ContestEffect_34
0x80CB988	ContestEffect_35
0x80CBA60	ContestEffect_36
0x80CBB04	ContestEffect_37
0x80CBB74	ContestEffect_38
0x80CBBCC	ContestEffect_39
0x80CBC18	ContestEffect_40
0x80CBD40	ContestEffect_41
0x80CBE70	ContestEffect_42
0x80CBE74	ContestEffect_43
0x80CBF78	ContestEffect_44
0x80CBFB8	ContestEffect_45
0x80CC038	ContestEffect_46
0x80CC0B4	ContestEffect_47
0x80CC0F4	sub_80B9038
0x80CC17C	sub_80B90C0
0x80CC1DC	sub_80B9120
0x80CC2BC	sub_80B9200
0x80CC2E0	sub_80B9224
0x80CC324	sub_80B9268
0x80CC358	sub_80B929C
0x80CC368	sub_80B92AC
0x80CC46C	sub_80B93B0
0x80CC50C	sub_80B9450
0x80CC540	sub_80B9484
0x80CC6AC	sub_80B95F0
0x80CC898	sub_80B97DC
0x80CC94C	Task_CopyRecvBuffer
0x80CCA70	sub_80B99B4
0x80CCAA4	sub_80B99E8
0x80CCAD8	sub_80B9A1C
0x80CCB00	LoadPtrFromTaskData
0x80CCB0C	StorePtrInTaskData
0x80CCB14	GetMultiplayerId_
0x80CCB24	GetPlayerRecvBuffer
0x80CCB34	sub_80B9A78
0x80CCB44	sub_80B9A88
0x80CCBD8	sub_80B9B1C
0x80CCC2C	sub_80B9B70
0x80CCC78	sub_80B9BBC
0x80CCC80	sub_80B9BC4
0x80CCD08	sub_80B9C4C
0x80CCD28	sub_80B9C6C
0x80CCFF8	sub_80B9F3C
0x80CD0C8	sub_80BA00C
0x80CD164	sub_80BA0A8
0x80CD17C	sub_80BA0C0
0x80CD1A8	unref_sub_80BA0EC
0x80CD314	sub_80BA258
0x80CD440	sub_80BA384
0x80CD4BC	sub_80BA400
0x80CD718	sub_80BA65C
0x80CD748	sub_80BA68C
0x80CD774	sub_80BA6B8
0x80CD7BC	sub_80BA700
0x80CD858	sub_80BA79C
0x80CD8BC	sub_80BA800
0x80CDB04	sub_80BAA48
0x80CDD98	sub_80BACDC
0x80CDE18	sub_80BAD5C
0x80CDECC	sub_80BAE10
0x80CDF34	sub_80BAE78
0x80CE040	sub_80BAF84
0x80CE0F4	sub_80BB038
0x80CE290	sub_80BB1D4
0x80CE318	sub_80BB25C
0x80CE470	sub_80BB3B4
0x80CE550	sub_80BB494
0x80CE568	sub_80BB4AC
0x80CE650	sub_80BB594
0x80CE670	sub_80BB5B4
0x80CE68C	sub_80BB5D0
0x80CE6A0	sub_80BB5E4
0x80CE6F8	sub_80BB63C
0x80CE728	sub_80BB66C
0x80CE7C8	sub_80BB70C
0x80CE7E0	unref_sub_80BB724
0x80CE820	sub_80BB764
0x80CE8BC	sub_80BB800
0x80CE964	sub_80BB8A8
0x80CE988	sub_80BB8CC
0x80CEA2C	sub_80BB970
0x80CEAD0	sub_80BBA14
0x80CEB04	sub_80BBA48
0x80CEBAC	sub_80BBAF0
0x80CEBE0	sub_80BBB24
0x80CEC0C	sub_80BBB50
0x80CEC4C	sub_80BBB90
0x80CECA8	sub_80BBBEC
0x80CED34	sub_80BBC78
0x80CED64	CurrentMapIsSecretBase
0x80CED88	sub_80BBCCC
0x80CEE8C	sub_80BBDD0
0x80CF060	sub_80BBFA4
0x80CF094	sub_80BBFD8
0x80CF0F4	sub_80BC038
0x80CF10C	sub_80BC050
0x80CF130	sub_80BC074
0x80CF1B4	sub_80BC0F8
0x80CF1D0	sub_80BC114
0x80CF208	sub_80BC14C
0x80CF24C	sub_80BC190
0x80CF28C	GetSecretBaseMapName
0x80CF2E0	sub_80BC224
0x80CF324	sub_80BC268
0x80CF354	sub_80BC298
0x80CF3BC	sub_80BC300
0x80CF4FC	sub_80BC440
0x80CF520	SecretBasePC_PackUp
0x80CF530	sub_80BC474
0x80CF5C8	sub_80BC50C
0x80CF5F4	sub_80BC538
0x80CF628	sub_80BC56C
0x80CF678	sub_80BC5BC
0x80CF6C0	SecretBasePC_Decoration
0x80CF6D4	SecretBasePC_Registry
0x80CF6E8	Task_SecretBasePC_Registry
0x80CF76C	sub_80BC6B0
0x80CF894	sub_80BC7D8
0x80CF8E0	sub_80BC824
0x80CFA04	sub_80BC948
0x80CFA3C	sub_80BC980
0x80CFAA0	sub_80BC9E4
0x80CFB40	sub_80BCA84
0x80CFBA8	sub_80BCAEC
0x80CFBCC	sub_80BCB10
0x80CFC4C	sub_80BCB90
0x80CFC7C	sub_80BCBC0
0x80CFCB4	sub_80BCBF8
0x80CFD10	sub_80BCC54
0x80CFD60	sub_80BCCA4
0x80CFDA4	sub_80BCCE8
0x80CFE38	unref_sub_80BCD7C
0x80CFED8	sub_80BCE1C
0x80CFF08	sub_80BCE4C
0x80CFF4C	sub_80BCE90
0x80CFFD8	sub_80BCF1C
0x80D00F0	sub_80BD034
0x80D012C	sub_80BD070
0x80D015C	sub_80BD0A0
0x80D01A8	sub_80BD0EC
0x80D01E8	sub_80BD12C
0x80D022C	sub_80BD170
0x80D026C	sub_80BD1B0
0x80D02B8	sub_80BD1FC
0x80D033C	sub_80BD280
0x80D03E4	sub_80BD328
0x80D0414	sub_80BD358
0x80D0498	sub_80BD3DC
0x80D0550	sub_80BD494
0x80D05D0	sub_80BD514
0x80D06CC	sub_80BD610
0x80D0730	sub_80BD674
0x80D0870	sub_80BD7A8
0x80D08C8	special_0x44
0x80D0980	sub_80BD8B8
0x80D09D0	UpdateTVScreensOnMap
0x80D0A54	SetTVMetatilesOnMap
0x80D0AB8	TurnOffTVScreen
0x80D0AD4	sub_80BDA0C
0x80D0AF8	sub_80BDA30
0x80D0B40	special_0x4a
0x80D0B7C	sub_80BDAB4
0x80D0BDC	GabbyAndTyBeforeInterview
0x80D0CDC	sub_80BDC14
0x80D0D48	TakeTVShowInSearchOfTrainersOffTheAir
0x80D0D64	GabbyAndTyGetBattleNum
0x80D0D8C	IsTVShowInSearchOfTrainersAiring
0x80D0DA4	GabbyAndTyGetLastQuote
0x80D0DE0	sub_80BDD18
0x80D0E2C	GabbyAndTySetScriptVarsToFieldObjectLocalIds
0x80D0F10	sub_80BDE48
0x80D0F74	sub_80BDEAC
0x80D0F90	sub_80BDEC8
0x80D10F0	sub_80BE028
0x80D113C	sub_80BE074
0x80D1200	sub_80BE138
0x80D1228	sub_80BE160
0x80D1250	sub_80BE188
0x80D1304	sub_80BE23C
0x80D134C	sub_80BE284
0x80D13E8	sub_80BE320
0x80D1484	sub_80BE3BC
0x80D1540	sub_80BE478
0x80D1648	StartMassOutbreak
0x80D16D4	sub_80BE5FC
0x80D1734	sub_80BE65C
0x80D177C	sub_80BE6A0
0x80D1850	nullsub_21
0x80D1854	sub_80BE778
0x80D1934	EndMassOutbreak
0x80D19A0	sub_80BE8C4
0x80D19C8	sub_80BE8EC
0x80D1A30	UpdateMassOutbreakTimeLeft
0x80D1A58	sub_80BE97C
0x80D1AB0	sub_80BE9D4
0x80D1B2C	sub_80BEA50
0x80D1B38	sub_80BEA5C
0x80D1B64	sub_80BEA88
0x80D1BFC	sub_80BEB20
0x80D1CA4	sub_80BEBC8
0x80D1CD0	sub_80BEBF4
0x80D1CEC	sub_80BEC10
0x80D1D1C	sub_80BEC40
0x80D1D7C	sub_80BECA0
0x80D1DC4	sub_80BECE8
0x80D1E80	GetPriceReduction
0x80D1EDC	IsPriceDiscounted
0x80D1F24	sub_80BEE48
0x80D1F60	sub_80BEE84
0x80D1FEC	sub_80BEF10
0x80D2080	CopyContestCategoryToStringVar
0x80D213C	SetContestCategoryStringVarForInterview
0x80D2164	sub_80BF088
0x80D2194	sub_80BF0B8
0x80D2230	sub_80BF154
0x80D2290	sub_80BF1B4
0x80D22E8	sub_80BF20C
0x80D2338	sub_80BF25C
0x80D23A0	sub_80BF2C4
0x80D2410	sub_80BF334
0x80D2480	sub_80BF3A4
0x80D24B8	sub_80BF3DC
0x80D2548	sub_80BF46C
0x80D2554	sub_80BF478
0x80D2560	sub_80BF484
0x80D2598	sub_80BF4BC
0x80D25D0	sub_80BF4F4
0x80D263C	sub_80BF544
0x80D2654	sub_80BF55C
0x80D2680	sub_80BF588
0x80D2730	sub_80BF638
0x80D276C	sub_80BF674
0x80D27D0	sub_80BF6D8
0x80D2818	sub_80BF720
0x80D2844	sub_80BF74C
0x80D2874	sub_80BF77C
0x80D2894	sub_80BF79C
0x80D28E0	sub_80BF7E8
0x80D2918	sub_80BF820
0x80D2A6C	sub_80BF974
0x80D2AAC	sub_80BF9B4
0x80D2AF0	sub_80BF9F8
0x80D2BAC	c2_080CC144
0x80D2BD8	sub_80BFAE0
0x80D2C08	sub_80BFB10
0x80D2C4C	sub_80BFB54
0x80D2C8C	sub_80BFB94
0x80D2CA8	CheckForBigMovieOrEmergencyNewsOnTV
0x80D2D08	GetMomOrDadStringForTVMessage
0x80D2E18	sub_80BFD20
0x80D2E3C	sub_80BFD44
0x80D2F1C	sub_80BFE24
0x80D3060	sub_80BFF68
0x80D3144	sub_80C004C
0x80D31AC	sub_80C00B4
0x80D322C	sub_80C0134
0x80D3294	sub_80C019C
0x80D32CC	sub_80C01D4
0x80D34A0	sub_80C03A8
0x80D34C0	sub_80C03C8
0x80D3500	sub_80C0408
0x80D3554	sub_80C045C
0x80D3598	sub_80C04A0
0x80D360C	sub_80C0514
0x80D36BC	sub_80C05C4
0x80D37B4	sub_80C06BC
0x80D37E0	sub_80C06E8
0x80D3828	sub_80C0730
0x80D3848	sub_80C0750
0x80D3880	sub_80C0788
0x80D38BC	DoTVShow
0x80D39F4	TVShowConvertInternationalString
0x80D3A14	DoTVShowBravoTrainerPokemonProfile
0x80D3C94	DoTVShowBravoTrainerBattleTowerProfile
0x80D3EF8	DoTVShowTodaysSmartShopper
0x80D4128	DoTVShowTheNameRaterShow
0x80D44A4	DoTVShowPokemonTodaySuccessfulCapture
0x80D46EC	DoTVShowPokemonTodayFailedCapture
0x80D484C	DoTVShowPokemonFanClubLetter
0x80D4A70	DoTVShowRecentHappenings
0x80D4C00	DoTVShowPokemonFanClubOpinions
0x80D4CEC	nullsub_22
0x80D4CF0	DoTVShowPokemonNewsMassOutbreak
0x80D4D54	DoTVShowInSearchOfTrainers
0x80D4F30	DoTVShowPokemonAngler
0x80D5000	DoTVShowTheWorldOfMasters
0x80D50D4	TVShowDone
0x80D510C	sub_80C2014
0x80D5118	sub_80C2020
0x80D523C	sub_80C2144
0x80D5364	sub_80C226C
0x80D5438	sub_80C2340
0x80D5450	sub_80C2358
0x80D5528	sub_80C2430
0x80D5540	sub_80C2448
0x80D55EC	sub_80C24F4
0x80D5654	sub_80C255C
0x80D569C	sub_80C25A4
0x80D56B8	sub_80C25C0
0x80D56F8	sub_80C2600
0x80D57DC	sub_80C26E4
0x80D5868	sub_80C2770
0x80D58E4	sub_80C27EC
0x80D5970	sub_80C2878
0x80D5B84	sub_80C2A8C
0x80D5E14	sub_80C2D1C
0x80D5E78	sub_80C2D80
0x80D5ED0	sub_80C2DD8
0x80D5F0C	sub_80C2E14
0x80D5F98	sub_80C2EA0
0x80D6020	sub_80C2F28
0x80D605C	sub_80C2F64
0x80D611C	sub_80C3024
0x80D61CC	sub_80C30D4
0x80D6204	sub_80C310C
0x80D6250	sub_80C3158
0x80D64D4	sub_80C33DC
0x80D65A4	sub_80C34AC
0x80D65C4	sub_80C34CC
0x80D6618	sub_80C3520
0x80D665C	sub_80C3564
0x80D6680	sub_80C3588
0x80D66F4	sub_80C35FC
0x80D6728	sub_80C3630
0x80D6790	sub_80C3698
0x80D685C	sub_80C3764
0x80D68DC	de_sub_80C39A8
0x80D69B8	de_sub_80C3A84
0x80D6AAC	sub_80C37E4
0x80D6AF4	sub_80C3990
0x80D6B48	sub_80C39E4
0x80D6BC0	sub_80C3A5C
0x80D6C94	sub_80C3B30
0x80D6D3C	sub_80C3BD8
0x80D6DA8	sub_80C3C44
0x80D6E1C	sub_80C3CB8
0x80D6E68	sub_80C3D04
0x80D6F54	sub_80C3DF0
0x80D6FC4	sub_80C3E60
0x80D7008	sub_80C3EA4
0x80D7064	sub_80C3F00
0x80D7238	sub_80C40D4
0x80D7424	sub_80C42C0
0x80D7558	sub_80C43F4
0x80D75A4	sub_80C4440
0x80D7624	sub_80C44C0
0x80D77D8	sub_80C4674
0x80D77FC	sub_80C4698
0x80D7850	sub_80C46EC
0x80D78A4	sub_80C4740
0x80D78BC	sub_80C4758
0x80D7904	sub_80C47A0
0x80D7924	sub_80C47C0
0x80D7954	sub_80C47F0
0x80D79BC	sub_80C4858
0x80D79F0	sub_80C488C
0x80D7A00	sub_80C489C
0x80D7A2C	sub_80C48C8
0x80D7A58	sub_80C48F4
0x80D7A78	sub_80C4914
0x80D7AA4	sub_80C4940
0x80D7AD0	sub_80C496C
0x80D7AE4	sub_80C4980
0x80D7B28	sub_80C49C4
0x80D7B54	sub_80C49F0
0x80D7B70	sub_80C4A0C
0x80D7B8C	sub_80C4A28
0x80D7BA8	sub_80C4A44
0x80D7C70	sub_80C4B0C
0x80D7C98	sub_80C4B34
0x80D7CC0	sub_80C4B5C
0x80D7D08	sub_80C4BA4
0x80D7D30	sub_80C4BCC
0x80D7D54	sub_80C4BF0
0x80D7D8C	sub_80C4C28
0x80D7DC8	sub_80C4C64
0x80D7DDC	sub_80C4C78
0x80D7E50	sub_80C4CEC
0x80D7E5C	sub_80C4CF8
0x80D7EB4	sub_80C4D50
0x80D7EE4	sub_80C4D80
0x80D8064	ShowContestWinnerCleanup
0x80D8074	ShowContestWinner
0x80D80D4	sub_80C4F70
0x80D8120	GiveMonArtistRibbon
0x80D81A8	sub_80C5044
0x80D81B4	ShowContestEntryMonPic
0x80D82C8	sub_80C5164
0x80D82F4	sub_80C5190
0x80D838C	ScriptGetMultiplayerId
0x80D83C0	ScriptRandom
0x80D8414	HealPlayerParty
0x80D84D8	ScriptGiveMon
0x80D855C	ScriptGiveEgg
0x80D858C	CheckForAlivePartyMons
0x80D85B4	CheckPartyMonHasHeldItem
0x80D8604	GetNameOfEnigmaBerryInPlayerParty
0x80D8634	ScriptWildBattle
0x80D8694	ScriptSetMonMoveSlot
0x80D86CC	sub_80C5568
0x80D86E4	sub_80C5580
0x80D8714	ChooseBattleTowerPlayerParty
0x80D872C	SetBattleTowerPlayerParty
0x80D8768	ReducePlayerPartyToThree
0x80D87E8	CheckMonIsValid
0x80D880C	AllMonsFainted
0x80D8840	MonFaintFromPoisonOnField
0x80D888C	CheckMonFaintedFromPoison
0x80D88D4	Task_WhiteOut
0x80D8988	DoWhiteOut
0x80D89A0	overworld_poison
0x80D8A24	GetMonSizeHash
0x80D8AC8	TranslateBigMonSizeTableIndex
0x80D8AF8	GetMonSize
0x80D8B6C	FormatMonSizeRecord
0x80D8BBC	CompareMonSize
0x80D8C4C	GetMonSizeRecordInfo
0x80D8CB4	InitShroomishSizeRecord
0x80D8CC8	GetShroomishSizeRecordInfo
0x80D8CE4	CompareShroomishSize
0x80D8D0C	InitBarboachSizeRecord
0x80D8D20	GetBarboachSizeRecordInfo
0x80D8D3C	CompareBarboachSize
0x80D8D68	GiveGiftRibbonToParty
0x80D8E04	sub_80C5CD4
0x80D8EFC	sub_80C5DCC
0x80D8F68	sub_80C5E38
0x80D90C8	sub_80C5F98
0x80D916C	sub_80C603C
0x80D91A8	sub_80C6078
0x80D91FC	sub_80C60CC
0x80D9260	sub_80C6130
0x80D92E0	sub_80C61B0
0x80D9334	ClearGpuRegBits
0x80D9394	sub_80C6264
0x80D93B0	sub_80C6280
0x80D93F4	debug_sub_80D93F4
0x80D94AC	SetUpFieldMove_SecretPower
0x80D9584	sub_80C639C
0x80D95A4	FldEff_UseSecretPowerCave
0x80D95D0	sub_80C63E8
0x80D95E4	FldEff_SecretPowerCave
0x80D9634	sub_80C644C
0x80D9650	sub_80C6468
0x80D9680	sub_80C6498
0x80D9690	sub_80C64A8
0x80D96B0	FldEff_UseSecretPowerTree
0x80D96DC	sub_80C64F4
0x80D96F0	FldEff_SecretPowerTree
0x80D9780	sub_80C6598
0x80D97AC	sub_80C65C4
0x80D97E4	sub_80C65FC
0x80D97F4	sub_80C660C
0x80D9814	FldEff_UseSecretPowerShrub
0x80D9840	sub_80C6658
0x80D9854	FldEff_SecretPowerShrub
0x80D98A4	sub_80C66BC
0x80D98C0	sub_80C66D8
0x80D98F0	sub_80C6708
0x80D9900	FldEff_PCTurnOn
0x80D9948	sub_80C6760
0x80D9A24	sub_80C683C
0x80D9A8C	sub_80C68A4
0x80D9AD4	sub_80C68EC
0x80D9B54	DoBalloonSoundEffect
0x80D9BA4	FldEff_Nop47
0x80D9BA8	FldEff_Nop48
0x80D9BAC	sub_80C69C4
0x80D9BFC	sub_80C6A14
0x80D9C3C	sub_80C6A54
0x80D9C94	Task_DecorationSoundEffect
0x80D9E18	DoDecorationSoundEffect
0x80D9E4C	SpriteCB_YellowCave4Sparkle
0x80D9E78	DoYellowCave4Sparkle
0x80D9F24	FldEff_SandPillar
0x80DA04C	SpriteCB_SandPillar_0
0x80DA0CC	SpriteCB_SandPillar_1
0x80DA110	SpriteCB_SandPillar_2
0x80DA120	GetShieldToyTVDecorationInfo
0x80DA1F0	Task_FieldPoisonEffect
0x80DA25C	DoFieldPoisonEffect
0x80DA274	FieldPoisonEffectIsRunning
0x80DA288	Task_WateringBerryTreeAnim_0
0x80DA2A4	Task_WateringBerryTreeAnim_1
0x80DA318	Task_WateringBerryTreeAnim_2
0x80DA388	Task_WateringBerryTreeAnim_3
0x80DA3AC	DoWateringBerryTreeAnim
0x80DA3C0	CreateRecordMixingSprite
0x80DA428	DestroyRecordMixingSprite
0x80DA464	GetTruckCameraBobbingY
0x80DA490	GetTruckBoxMovement
0x80DA4AC	Task_Truck1
0x80DA55C	Task_Truck2
0x80DA66C	Task_Truck3
0x80DA714	Task_HandleTruckSequence
0x80DA888	ExecuteTruckSequence
0x80DA8E8	EndTruckSequence
0x80DA93C	sub_80C7754
0x80DA988	sub_80C77A0
0x80DAA88	sub_80C78A0
0x80DAB04	sub_80C791C
0x80DAB40	sub_80C7958
0x80DAB84	GetCurrentMapRotatingGatePuzzleType
0x80DABB4	sub_80C79CC
0x80DABF0	sub_80C7A08
0x80DAC0C	sub_80C7A24
0x80DAC2C	sub_80C7A44
0x80DAC68	sub_80C7A80
0x80DACC4	sub_80C7ADC
0x80DAD94	sub_80C7BAC
0x80DAE7C	sub_80C7C94
0x80DAEFC	sub_80C7D14
0x80DAF98	LoadRotatingGatePics
0x80DAFA8	sub_80C7DC0
0x80DB074	sub_80C7E8C
0x80DB14C	sub_80C7F64
0x80DB1A0	sub_80C7FB8
0x80DB1D4	sub_80C7FEC
0x80DB228	sub_80C8040
0x80DB240	RotatingGatePuzzleCameraUpdate
0x80DB268	sub_80C8080
0x80DB288	CheckForRotatingGatePuzzleCollision
0x80DB36C	GetSafariZoneFlag
0x80DB380	SetSafariZoneFlag
0x80DB390	ResetSafariZoneFlag
0x80DB3A0	EnterSafariMode
0x80DB3CC	ExitSafariMode
0x80DB3F0	SafariZoneTakeStep
0x80DB424	SafariZoneRetirePrompt
0x80DB434	sub_80C824C
0x80DB4A4	ClearPokeblockFeeder
0x80DB4C0	ClearAllPokeblockFeeders
0x80DB4D4	SafariZoneGetPokeblockNameInFeeder
0x80DB564	GetPokeblockFeederWithinRange
0x80DB600	unref_sub_80C8418
0x80DB630	SafariZoneGetActivePokeblock
0x80DB660	SafariZoneActivatePokeblockFeeder
0x80DB6F0	DecrementFeederStepCounters
0x80DB724	unref_sub_80C853C
0x80DB764	sub_80C857C
0x80DB794	sub_80C85AC
0x80DB7C0	sub_80C85D8
0x80DB7EC	sub_80C8604
0x80DB80C	sub_80C8644
0x80DB828	sub_80C8660
0x80DB868	sub_80C86A0
0x80DB8FC	sub_80C8734
0x80DBAC8	sub_80C88AC
0x80DBB54	sub_80C8938
0x80DBC40	sub_80C89DC
0x80DBC9C	sub_80C8A38
0x80DBD34	sub_80C8AD0
0x80DBEE4	sub_80C8C80
0x80DC080	sub_80C8E1C
0x80DC170	sub_80C8EBC
0x80DC1E8	sub_80C8F34
0x80DC260	de_sub_80C9274
0x80DC280	de_sub_80C9294
0x80DC2D4	sub_80C8FAC
0x80DC33C	unknown_ItemMenu_Confirm
0x80DC360	sub_80C9038
0x80DC378	SetUpItemUseOnFieldCallback
0x80DC3C0	sub_80C9098
0x80DC414	DisplayDadsAdviceCannotUseItemMessage
0x80DC42C	sub_80C9104
0x80DC444	CheckIfItemIsTMHMOrEvolutionStone
0x80DC47C	sub_80C9154
0x80DC4BC	ItemUseOutOfBattle_Mail
0x80DC4F4	ItemUseOutOfBattle_Bike
0x80DC5C4	ItemUseOnFieldCB_Bike
0x80DC60C	CanFish
0x80DC6A0	ItemUseOutOfBattle_Rod
0x80DC6E0	ItemUseOnFieldCB_Rod
0x80DC708	ItemUseOutOfBattle_Itemfinder
0x80DC730	ItemUseOnFieldCB_Itemfinder
0x80DC780	sub_80C9458
0x80DC848	sub_80C9520
0x80DC870	ItemfinderCheckForHiddenItems
0x80DC954	sub_80C962C
0x80DC9B0	sub_80C9688
0x80DCA48	sub_80C9720
0x80DCB60	sub_80C9838
0x80DCC30	sub_80C9908
0x80DCCA4	sub_80C997C
0x80DCD14	sub_80C99EC
0x80DCD60	sub_80C9A38
0x80DCDF0	ItemUseOutOfBattle_PokeblockCase
0x80DCE60	ItemUseOutOfBattle_CoinCase
0x80DCEE0	sub_80C9BB8
0x80DCF00	sub_80C9BD8
0x80DCF20	unref_sub_80C9BF8
0x80DCFA4	sub_80C9C7C
0x80DD028	sub_80C9D00
0x80DD058	ItemUseOutOfBattle_WailmerPail
0x80DD09C	sub_80C9D74
0x80DD0C0	sub_80C9D98
0x80DD0D8	ItemUseOutOfBattle_Medicine
0x80DD0F4	ItemUseOutOfBattle_SacredAsh
0x80DD164	ItemUseOutOfBattle_PPRecovery
0x80DD180	ItemUseOutOfBattle_PPUp
0x80DD19C	ItemUseOutOfBattle_RareCandy
0x80DD1B8	ItemUseOutOfBattle_TMHM
0x80DD20C	sub_80C9EE4
0x80DD238	sub_80C9F10
0x80DD2A8	sub_80C9F80
0x80DD2E8	sub_80C9FC0
0x80DD304	sub_80C9FDC
0x80DD33C	ItemUseOutOfBattle_Repel
0x80DD3A4	sub_80CA07C
0x80DD3C0	sub_80CA098
0x80DD404	ItemUseOutOfBattle_BlackWhiteFlute
0x80DD498	task08_080A1C44
0x80DD4B4	sub_80CA18C
0x80DD4F0	sub_80CA1C8
0x80DD50C	ItemUseOutOfBattle_EscapeRope
0x80DD550	ItemUseOutOfBattle_EvolutionStone
0x80DD56C	ItemUseInBattle_PokeBall
0x80DD5BC	sub_80CA294
0x80DD5E4	sub_80CA2BC
0x80DD638	ItemUseInBattle_StatIncrease
0x80DD6BC	sub_80CA394
0x80DD6E8	sub_80CA3C0
0x80DD71C	ItemUseInBattle_Medicine
0x80DD738	unref_sub_80CA410
0x80DD754	ItemUseInBattle_PPRecovery
0x80DD770	unref_sub_80CA448
0x80DD7F0	ItemUseInBattle_Escape
0x80DD848	ItemUseOutOfBattle_EnigmaBerry
0x80DD974	ItemUseInBattle_EnigmaBerry
0x80DDA18	ItemUseOutOfBattle_CannotUse
0x80DDA38	sub_80CA710
0x80DDA90	sub_80CA768
0x80DDAD8	sub_80CA7B0
0x80DDB28	sub_80CA800
0x80DDB80	sub_80CA858
0x80DDBDC	sub_80CA8B4
0x80DDC50	sub_80CA928
0x80DDCD0	sub_80CA9A8
0x80DDD20	sub_80CA9F8
0x80DDD3C	sub_80CAA14
0x80DDDF4	sub_80CAACC
0x80DDE40	sub_80CAB18
0x80DDEB0	sub_80CAB88
0x80DDEE8	sub_80CABC0
0x80DDF20	sub_80CABF8
0x80DDF6C	sub_80CAC44
0x80DE014	sub_80CACEC
0x80DE07C	sub_80CAD54
0x80DE0D0	sub_80CADA8
0x80DE148	sub_80CAE20
0x80DE19C	sub_80CAE74
0x80DE200	sub_80CAED8
0x80DE248	sub_80CAF20
0x80DE294	sub_80CAF6C
0x80DE2F8	sub_80CAFD0
0x80DE3C4	sub_80CB09C
0x80DE46C	sub_80CB144
0x80DE4CC	sub_80CB1A4
0x80DE584	sub_80CB25C
0x80DE5C0	sub_80CB298
0x80DE5FC	sub_80CB2D4
0x80DE668	sub_80CB340
0x80DE6D0	sub_80CB3A8
0x80DE760	sub_80CB438
0x80DE7F4	sub_80CB4CC
0x80DE8C4	sub_80CB59C
0x80DE948	sub_80CB620
0x80DEA38	sub_80CB710
0x80DEA90	sub_80CB768
0x80DEB14	sub_80CB7EC
0x80DEB3C	sub_80CB814
0x80DEBE0	sub_80CB8B8
0x80DEC10	sub_80CB8E8
0x80DEC74	sub_80CB94C
0x80DECEC	sub_80CB9C4
0x80DED50	sub_80CBA28
0x80DEDCC	sub_80CBAA4
0x80DEE10	sub_80CBAE8
0x80DEE88	sub_80CBB60
0x80DEF18	sub_80CBBF0
0x80DEFB4	sub_80CBC8C
0x80DF020	sub_80CBCF8
0x80DF0D8	sub_80CBDB0
0x80DF11C	sub_80CBDF4
0x80DF284	sub_80CBF5C
0x80DF660	sub_80CC338
0x80DF680	sub_80CC358
0x80DF730	sub_80CC408
0x80DF79C	sub_80CC474
0x80DF8A8	sub_80CC580
0x80DF920	sub_80CC5F8
0x80DF9F4	sub_80CC6CC
0x80DFAFC	sub_80CC7D4
0x80DFB38	sub_80CC810
0x80DFB54	sub_80CC82C
0x80DFBAC	sub_80CC884
0x80DFBF0	sub_80CC8C8
0x80DFC3C	sub_80CC914
0x80DFCE4	sub_80CC9BC
0x80DFE28	sub_80CCB00
